date,timestamp,value
04/23/2023 17:30:00,1682242242,164.9915829
04/23/2023 17:32:00,1682242362,164.9527492
04/23/2023 17:34:00,1682242482,165.038509
04/23/2023 17:36:00,1682242602,165
04/23/2023 17:38:00,1682242722,165.9639006
04/23/2023 17:40:00,1682242842,166.0249037
04/23/2023 17:42:00,1682242962,166.1910722
04/23/2023 17:44:00,1682243082,165.9084471
04/23/2023 17:46:00,1682243202,165.9972334
04/23/2023 17:48:00,1682243322,165.9833333
04/23/2023 17:50:00,1682243442,165.9860998
04/23/2023 17:52:00,1682243562,163.4472759
04/23/2023 17:54:00,1682243682,166.9833333
04/23/2023 17:56:00,1682243802,166.9777674
04/23/2023 17:58:00,1682243922,166.9666367
04/23/2023 18:00:00,1682244042,166.9861164
04/23/2023 18:02:00,1682244162,167.4166667
04/23/2023 18:04:00,1682244282,168
04/23/2023 18:06:00,1682244402,167.9833333
04/23/2023 18:08:00,1682244522,167.9805337
04/23/2023 18:10:00,1682244642,168
04/23/2023 18:12:00,1682244762,167.9666667
04/23/2023 18:14:00,1682244882,168.0166667
04/23/2023 18:16:00,1682245002,166.3194387
04/23/2023 18:18:00,1682245122,167.9694662
04/23/2023 18:20:00,1682245242,168.9833333
04/23/2023 18:22:00,1682245362,169
04/23/2023 18:24:00,1682245482,169
04/23/2023 18:26:00,1682245602,166.2472292
04/23/2023 18:28:00,1682245722,169.0028167
04/23/2023 18:30:00,1682245842,168.9971834
04/23/2023 18:32:00,1682245962,169
04/23/2023 18:34:00,1682246082,169
04/23/2023 18:36:00,1682246202,169.0338068
04/23/2023 18:38:00,1682246322,166.25
04/23/2023 18:40:00,1682246442,168.9662068
04/23/2023 18:42:00,1682246562,168.95
04/23/2023 18:44:00,1682246682,169
04/23/2023 18:46:00,1682246802,168.9666667
04/23/2023 18:48:00,1682246922,169.0112674
