date,timestamp,value
04/23/2023 17:14:00,1682241282,16.40082004
04/23/2023 17:16:00,1682241402,16.9
04/23/2023 17:18:00,1682241522,17.56666667
04/23/2023 17:20:00,1682241642,18.73333333
04/23/2023 17:22:00,1682241762,15.84973584
04/23/2023 17:24:00,1682241882,15.71666667
04/23/2023 17:26:00,1682242002,15.73333333
04/23/2023 17:28:00,1682242122,15.61666667
04/23/2023 17:30:00,1682242242,15.50077504
04/23/2023 17:32:00,1682242362,15.36692278
04/23/2023 17:34:00,1682242482,15.40359417
04/23/2023 17:36:00,1682242602,15.56666667
04/23/2023 17:38:00,1682242722,17.91636806
04/23/2023 17:40:00,1682242842,15.46898701
04/23/2023 17:42:00,1682242962,15.51939925
04/23/2023 17:44:00,1682243082,13.98123615
04/23/2023 17:46:00,1682243202,15.59974
04/23/2023 17:48:00,1682243322,15.6
04/23/2023 17:50:00,1682243442,15.36692278
04/23/2023 17:52:00,1682243562,15.46640889
04/23/2023 17:54:00,1682243682,15.66666667
04/23/2023 17:56:00,1682243802,15.61614613
04/23/2023 17:58:00,1682243922,13.54864514
04/23/2023 18:00:00,1682244042,13.55022584
04/23/2023 18:02:00,1682244162,14.61666667
04/23/2023 18:04:00,1682244282,15.88333333
04/23/2023 18:06:00,1682244402,15.81666667
04/23/2023 18:08:00,1682244522,15.71640473
04/23/2023 18:10:00,1682244642,15.63333333
04/23/2023 18:12:00,1682244762,15.55
04/23/2023 18:14:00,1682244882,15.35
04/23/2023 18:16:00,1682245002,13.61689361
04/23/2023 18:18:00,1682245122,13.6502275
04/23/2023 18:20:00,1682245242,17.93333333
04/23/2023 18:22:00,1682245362,14.15
04/23/2023 18:24:00,1682245482,13.73333333
04/23/2023 18:26:00,1682245602,13.74977084
04/23/2023 18:28:00,1682245722,13.76689611
04/23/2023 18:30:00,1682245842,13.78310361
04/23/2023 18:32:00,1682245962,13.78333333
04/23/2023 18:34:00,1682246082,13.76666667
04/23/2023 18:36:00,1682246202,13.78609055
04/23/2023 18:38:00,1682246322,13.75
04/23/2023 18:40:00,1682246442,13.81390389
04/23/2023 18:42:00,1682246562,13.7
04/23/2023 18:44:00,1682246682,13.65
04/23/2023 18:46:00,1682246802,13.65
04/23/2023 18:48:00,1682246922,13.65091006
